categories,channel_id,crawl_date,dislike_count,display_id,duration,like_count,tags,title,upload_date,view_count,name_cc,subscribers_cc,country,is_stem_title,title_matched_keywords,is_stem_tags,tag_matched_tags,tag_matched_keywords
Education,UCAimmACAI93EHFbCoj29FJw,2019-11-17 07:21:45.190422,1.0,aYGoq3PLtdA,76,6.0,"solidworks,goengineer,quick,tips,how-to,2010,plot,editing,elements,simulation,FEA,an",SOLIDWORKS Simulation- Easy Results Plot Editing,2010-05-22 00:00:00,7614.0,GoEngineer,63500.0,US,True,simulation,True,simulation,simulation
Education,UC_6cLtUzO_UDSOi4vXa0Z7Q,2019-10-30 00:37:43.658783,11.0,4-R-AazB31U,1817,218.0,"equilibrium numerical ( हिन्दी में ),equilibrium numerical,confidence cluster,engineering mechanics in hindi,equilibrium",Equilibrium numerical | Basics of Engineering Mechanics in Hindi part 13,2018-02-03 00:00:00,14125.0,confidence cluster,21800.0,IN,True,equilibrium,True,"equilibrium, equilibrium numerical, equilibrium numerical ( हिन्दी में )",equilibrium
Education,UCQv3dpUXUWvDFQarHrS5P9A,2019-11-23 03:20:35.608198,,YKiMP7lfJrw,69,,"how to determine the derivative of inverse sine,determine the derivative of inverse sine,how to determine the derivative of inverse,the derivative of inverse sine,derivative of inverse sine,brian mclogan,free math videos,math,mathematics,learn how,find the derivative,derivative,inverse trigonometric functions,how to determine,determine the derivative,inverse sine,inverse,sine,determine,inverse function,how to,power rule,chain rule,rule,power,chai,cossie",How to determine the derivative of inverse sine,2017-11-13 00:00:00,85.0,Brian McLogan,319000.0,US,True,derivative,True,"chain rule, derivative, derivative of inverse sine, determine the derivative, determine the derivative of inverse sine, find the derivative, how to determine the derivative of inverse, how to determine the derivative of inverse sine, inverse trigonometric functions, the derivative of inverse sine","chain rule, derivative, functions"
Education,UCIKbbV7ae7LAWa8cGnvjSPA,2019-11-04 23:07:03.647366,0.0,WA6kCqM-bg8,456,6.0,"Java programming Tutorial,Java Tutorial,Java Video Tutorial,Learn Java,Java (Software),Android Development,Java Tutorial Series,Android App Development,Android Game Development,Programming,Java Programming for Android,Intellij Idea tutorial,Best IDM for Java,Awais Mirza,Java Tutorial For Beginners,Setup IntelliJ idea for Java,java beginner tutorial,syntax error in java,debugging,user defined method,pre-defined Functions in Java,Java Tutorial for Beginners",Java Tutorial for Beginners Series 2016 - Using Predefined Functions  in Java # 24,2016-09-01 00:00:00,778.0,Awais Mirza,86500.0,AU,True,"functions, java",True,"Android App Development, Android Development, Android Game Development, Best IDM for Java, Java (Software), Java Programming for Android, Java Tutorial, Java Tutorial For Beginners, Java Tutorial Series, Java Tutorial for Beginners, Java Video Tutorial, Java programming Tutorial, Learn Java, Setup IntelliJ idea for Java, debugging, java beginner tutorial, pre-defined Functions in Java, syntax error in java","debugging, development, functions, java"
Education,UCI5kTq_eoaZslY9TQ4XlmmA,2019-11-19 04:27:40.368734,0.0,GidIn50ZOgg,700,34.0,"java,kotlin,intellij,jetbrains,scala,groovy,clojure,jvm,virtual,machine,compile,transpile,object,oriented,programming,when,function,inline,vararg,varargs",2. Variables // Java → Kotlin,2018-01-05 00:00:00,735.0,Noah Rubin - formerl...,14800.0,US,True,"java, kotlin, variables",True,"java, kotlin","java, kotlin"
Education,UC_4-3wsazYnxNfviEXQ8XTQ,2019-11-20 10:28:45.473250,0.0,N6CqGEcs4-U,319,8.0,"17mat11,Cbcs 17mat11,15mat11,Cbcs 15mat11,15matdip31,Additional mathematics 1,Addvanced mathematics,Engineering mathematics 1,indefinite integral calculus,indefinite integral,basic integration rules,integration by parts,calculus,trigonometric substitution,integration,fraction,basic integration problems,exponential,functions,basic integration formulas,integral,practice,examples,tutorial,How to pass vtu mathematics",VTU Engineering Maths 1 Integral reduction example of ∫cos^4 3x. sin^2 6x dx (PART-6),2017-10-14 00:00:00,748.0,EASY MATHS EASY TRIC...,18600.0,IN,True,integral,True,"calculus, functions, indefinite integral, indefinite integral calculus, integral, integration by parts, trigonometric substitution","calculus, functions, integral, integration by parts, substitution"
Education,UCcv7pspGHmM7AOywuLM1ufA,2019-11-14 09:20:41.633956,0.0,N44GCK2trU4,136,0.0,"JEE Main 2018,JEE mains 2018 solutions,JEE mains cut off marks,JEE mains answer key,JEE mains Questions,JEE Mains previous year questions,Cheat code for JEE mains,JEE main crash course,Jee Mains preparation in last 48 hours,Instructions for JEE main exam,JEE mains online,How to score good marks in JEE,Chemistry question of JEE mains,Physics questions of JEE Mains,Last 10 year Jee mains questions,IIT JEE,JEE advanced","JEE MAINS 2018 Solve the following differential equations:
`x y(dy)/(dx)=x^2-y^2`",2017-09-23 00:00:00,24.0,Doubtnut,219000.0,IN,True,differential equations,True,Physics questions of JEE Mains,physics
Education,UCPCEvMNPoFYZZUaPVPH-Fmw,2019-11-19 02:35:57.581732,342.0,SaQV4nOqG6M,216,118.0,"Adjoint,Of,Matrix,class12,cbse,icse,state,mathematics",Adjoint Of A Matrix,2010-04-26 00:00:00,138231.0,TutorVista,142942.0,US,True,matrix,True,Matrix,matrix
Education,UCNVMxRMEwvo9AS-Jfh6fQFg,2019-11-12 18:47:55.505247,1.0,FB-JmM_dbBQ,414,5.0,"green's,green,theorem,flux,inward,outward,calculus,three,III,james,sousa,mathispower4u",Determine the Flux of a 2D Vector Field Using Green's Theorem (Parabola),2017-01-27 00:00:00,1788.0,Mathispower4u,119000.0,US,True,s theorem,True,calculus,calculus
Education,UCtBRXnKHyqLK9rJzZVbTIXg,2019-11-10 11:28:28.607578,2.0,wiO6lS9TRbo,117,159.0,clase curso ingles tu aprendes ahora important objects,CLASE DE INGLÉS 21 Important objects,2013-11-21 00:00:00,15938.0,Tú Aprendes Ahora,37800.0,BR,True,objects,True,clase curso ingles tu aprendes ahora important objects,objects
Education,UC85BaVmStZexddgDR2vmqTQ,2019-11-23 03:29:59.420134,12.0,xq51tBOEdY0,3182,212.0,"Physics,Pradeep Kshetrapal",Pradeep Kshetrapal Physics (2014).XII.1.03.Electric Charge part-3.mp4,2014-04-13 00:00:00,43448.0,Pradeep Kshetrapal,733000.0,IN,True,physics,True,Physics,physics
Education,UCfV36TX5AejfAGIbtwTc7Zw,2019-11-19 22:02:38.357543,8.0,S1EjCcZUw34,500,77.0,"python 3.5,await,newbie,Computer File,program,beginner,noob,object,code,programmer,Reading (Quotation Subject),objects,io,read,tutorial,Writing (Interest),Windows,write,easy,files,function,async,python,3.5,method",Python 3.5 Tutorial - 11.  Reading and Writing Files,2015-11-19 00:00:00,18620.0,Chris Hawkes,128000.0,US,True,python,True,"Windows, objects, python, python 3.5","objects, python, windows"
Education,UC85BaVmStZexddgDR2vmqTQ,2019-11-23 03:29:08.828282,1.0,3UoCCB9crYs,2331,58.0,"Physics,Pradeep Kshetrapal,waves",XI-15-15 Waves Exercise 3 Pradeep Kshetrapal channel,2018-02-10 00:00:00,3274.0,Pradeep Kshetrapal,733000.0,IN,True,waves,True,"Physics, waves","physics, waves"
Education,UCc5FkTYiWH5L3Gk5IyW6Rmw,2019-11-19 19:42:18.269247,4.0,EhNwjNh59eA,914,102.0,"HTML,CSS,JavaScript,Server,Web Application,Create Web Application,WebSite,PHP,PHP in Hindi,PHP in Urdu,PHP tutorials,php tutorial for beginners full,php programming,php mysql tutorial",Retrieve Form Data in same Page in PHP (Hindi),2018-06-10 00:00:00,9816.0,Geeky Shows,206000.0,IN,True,php,True,"JavaScript, PHP, PHP in Hindi, PHP in Urdu, PHP tutorials, php mysql tutorial, php programming, php tutorial for beginners full","javascript, php"
Education,UCUUBq1GPBvvGNz7dpgO14Ow,2019-11-11 02:50:55.550640,23.0,XGk2CpbEl8I,190,112.0,"trig,trigonometry,trigonometric,identity,identities,cos(2x),math proof,trig identity,trigonometric identity,2sinxcosx",Trigonometric Identity: cos(2x) = 1 - 2sin^2(x),2012-08-11 00:00:00,31235.0,Math Easy Solutions,23912.0,CA,True,trigonometric identities,True,trigonometric identity,trigonometric identities
Education,UC85BaVmStZexddgDR2vmqTQ,2019-11-23 03:30:01.594458,0.0,z1_jANXIcNA,3482,36.0,"Physics,Pradeep Kshetrapal",Pradeep Kshetrapal Physics channel JEE IIT.30. CURRENT ELECTRICITY.mp4,2014-04-08 00:00:00,5918.0,Pradeep Kshetrapal,733000.0,IN,True,physics,True,Physics,physics
Education,UCABe2FgVNv2hgBeMu2mySVg,2019-11-13 14:05:14.276743,21.0,sxmgMtNGlow,900,469.0,"mcq,mcqs,on,for,upsc,cse,ias,upsc cse,upsc preparation,preparation,unacademy,environment,and,ecology,ecology for upsc,upsc ecology,mcq on ecology",MCQ's on 'Environment and Ecology' for UPSC CSE/IAS,2017-05-15 00:00:00,17577.0,Unacademy Studios - ...,3600000.0,IN,True,ecology,True,"ecology, ecology for upsc, mcq on ecology, upsc ecology",ecology
Education,UCEWpbFLzoYGPfuWUMFPSaoA,2019-11-15 07:28:06.100396,8.0,STSP8gTSdT8,753,294.0,"interquartile range,outliers,descriptive statistics,quartiles",How To Find The Interquartile Range & any Outliers - Descriptive Statistics,2019-01-18 00:00:00,21128.0,The Organic Chemistr...,1060000.0,US,True,statistics,True,descriptive statistics,statistics
Education,UCiBwt71hOgx2qnga5OOpRaA,2019-11-17 16:03:14.745724,5.0,14PLVZKQ19Y,490,386.0,"power,factor,power factor,improve,advantages,improvement,disadvantages of low power factor,advantages of power factor improvement",Why to improve Power Factor? Easiest Explanation | TheElectricalGuy | Part 2 of 6,2018-01-20 00:00:00,18007.0,Gaurav J - TheElectr...,37100.0,IN,True,power factor,True,"advantages of power factor improvement, disadvantages of low power factor, power factor",power factor
Education,UCHZoP1Jy-g_h3sqzScrOEwQ,2019-11-19 23:08:19.913293,0.0,x0mtRjIQudo,901,0.0,"UW,University of Washington,acute lymphoblastic leukemia,ALL,Multi-Antigen Immune Response,innate immune stimulant,neoantigen-bearing ALL,tumor antigens Seattle Children’s research,Seattle Children’s Research Institute,Seattle Children’s,Immunotherapy,Immunotherapy conference,Cancer,cancer immunotherapy,pediatric cancer,childhood cancer,oncology,pediatric oncology,CIPO,CIPO2015",CIPO2015: Durable Immune Control of ALL Requires a Multi-Antigen Immune Response,2015-10-15 00:00:00,73.0,UW Video,31400.0,US,True,"control, immune response",True,"Cancer, Immunotherapy, Immunotherapy conference, Multi-Antigen Immune Response, cancer immunotherapy, childhood cancer, pediatric cancer, tumor antigens Seattle Children’s research","antigens, cancer, immune response, immunotherapy"
Education,UCXEgw4JNCYz4yCR5-5sFiBA,2019-11-18 22:05:04.025619,75.0,PZTXNlMhOA8,876,1023.0,"mutual funds,mutual fund,Portfolio Optimization,Mutual Fund Portfolio,Sach se Samna,market maestroo,ankit,mutual fund portfolio,never loose money in mutual fund,asset allocation,how to mak portfolio,investment,shar market,investing,mutual fund in hindi,mutual fund ka sach,mutual fund dark secrets,mutual funds sahi hai",कैसे बनाये Mutual Fund Portfolio?SACH SE SAMNA ये सच कोई नहीं बताएगा|Portfolio Optimization Example?,2018-11-15 00:00:00,26118.0,Market Maestroo,297000.0,IN,True,optimization,True,Portfolio Optimization,optimization
Education,UCQv3dpUXUWvDFQarHrS5P9A,2019-11-23 03:21:02.467407,0.0,VfpkU_01zEA,88,2.0,"learning to find the probability using normal distribution,learning to find the probability using normal,learning to find the normal distribution,using normal distribution,learning to find the probability,the probability using normal distribution,find the probability using normal distribution,brian mclogan,free math videos,math,mathematics,learn how,probability from normal distribution curve,statistics,normal distribution,normal curve,learning,distribution,probability",Learning to find the probability using normal distribution,2016-03-10 00:00:00,201.0,Brian McLogan,319000.0,US,True,"learning, probability",True,"find the probability using normal distribution, learning, learning to find the normal distribution, learning to find the probability, learning to find the probability using normal, learning to find the probability using normal distribution, probability, probability from normal distribution curve, statistics, the probability using normal distribution","learning, probability, statistics"
Education,UCFJyaHVyWKb2y-HkIAEPIdA,2019-11-12 22:26:51.037948,6.0,pZee0XCCqH4,673,760.0,"anfinsens experiment,Anfinsen's dogma,anfinsen's experiments,protein folding,protein folding experiment,Christan Anfinsen,primary structure determines tertiary structure,primary structure,sequence of amino acids,ribonuclease,beta mercaptoethanol,urea,protein folding process,polypeptide foloding,biochemistry",Anfinsen's Experiment of Protein Folding,2015-01-29 00:00:00,65387.0,AK LECTURES,408118.0,US,True,protein folding,True,"biochemistry, primary structure, primary structure determines tertiary structure, protein folding, protein folding experiment, protein folding process, sequence of amino acids","amino acids, biochemistry, protein folding, structure"
Education,UCF9IOB2TExg3QIBupFtBDxg,2019-11-23 11:10:41.747093,10.0,yM89Q-9O6_Q,1690,486.0,"glucose homeostasis,blood sugar,hyperglycaemia,hypoglycemia","Diabetes 2, Blood Glucose Homeostasis",2013-06-18 00:00:00,49551.0,Dr. John Campbell,155000.0,GB,True,"diabetes, homeostasis",True,glucose homeostasis,homeostasis
Education,UCbjozK_PYCTLEluFlrJ8UZg,2019-11-04 08:47:49.406594,0.0,vceTDGu0_jo,477,4.0,"durga,durga sir,durgasoft,interview,questions,java,software,training",C Language faqs | Decision Making || Q17. What is the output of the following program|by Santoshi,2018-06-16 00:00:00,128.0,Durga Software Solut...,438000.0,IN,True,"c, decision making",True,java,java
Education,UCbwXnUipZsLfUckBPsC7Jog,2019-11-04 18:25:10.928484,2.0,01XCBkE4fxk,911,763.0,"responsive navbar,responsive navigation bar tutorial,responsive menu bar,responsive navigation bar for mobile,responsive menu with media queries,Responsive Web Design Navigation,Responsive,responsive menu,css responsive menu tutorial,responsive menu bar in html and css,css responsive navbar,responsive navigation menu,How To Create a Responsive Navbar,CSS3 Responsive Menu,jQuery responsive menu,Responsive Menu with HTML CSS jQuery,responsive menu bar css,navbar",Responsive Sliding Menu With HTML CSS And Javascript,2018-07-25 00:00:00,18207.0,Online Tutorials,186000.0,IN,True,javascript,True,"Responsive Web Design Navigation, responsive navigation bar for mobile, responsive navigation bar tutorial, responsive navigation menu",navigation
Education,UC0PKoMASr5dgW_v5-93d_mw,2019-11-22 06:24:41.767017,2.0,vSHIiiDIHEM,24,4.0,"essential amino acids,essential amino acid,amino acid,synthesis",A.1.3 State that non-essential amino acids cannot be synthesize in the body from other nutrients,2013-02-09 00:00:00,3065.0,Stephanie Castle,14300.0,US,True,amino acids,True,"essential amino acids, synthesis","amino acids, synthesis"
Education,UCxAS_aK7sS2x_bqnlJHDSHw,2019-11-15 06:53:14.533005,11.0,DjDgbJ0Qfgk,461,1387.0,"chicken noodle soup,chicken soup,soup,chicken,pressure cooker recipes,pressure cooker,pressure cooker chicken soup,chicken noodle soup recipes,how to make chicken soup in a pressure cooker,pressure cooker recipe,how to use a pressure cooker,americas test kitchen,america's test kitchen",How to Make Pressure Cooker Farmhouse Chicken Noodle Soup,2019-07-01 00:00:00,27867.0,America's Test Kitch...,740390.0,US,True,pressure,True,"how to make chicken soup in a pressure cooker, how to use a pressure cooker, pressure cooker, pressure cooker chicken soup, pressure cooker recipe, pressure cooker recipes",pressure
Education,UCDD0bZ4NS6AayT-VLMmILHg,2019-11-21 03:08:46.139299,1.0,I653tWg0hCA,578,46.0,"matplotlib,python,data science,data visualization,data analysis,python matplotlib,data chart,graph,python graph customization,bar chart,python bar chart,double bar chart,adding multiple bars,python programming,python matplotlib tutorial,bar chart tutorial in python with differnt volor,bar graphs in python,matplotlib bar chart,bar chart highest to low python,the codex,thecodex,matplotlib (software),python (programming language),python development",Python and MatPlotLib: Creating a Bar Chart,2018-04-18 00:00:00,4015.0,TheCodex,28500.0,US,True,python,True,"bar chart highest to low python, bar chart tutorial in python with differnt volor, bar graphs in python, data analysis, graph, python, python (programming language), python bar chart, python development, python graph customization, python matplotlib, python matplotlib tutorial, python programming","analysis, development, graph, python"
Education,UC9NTBQja_r2NI5e56PvuSAA,2019-10-29 23:34:25.049229,6.0,ArbimW6qTw4,1121,126.0,"Blender,Car,Rig,animation,physics,tutorial,how,to,animated,3d,Game,Engine,BGE,constraint,logic,rigid,body,rigging",Blender: Physics based CarRig [Tutorial + .blend],2012-02-12 00:00:00,27107.0,Daniel Kreuter,56700.0,JP,True,physics,True,physics,physics
Education,UCsANOtTfEeqqFMkyRnfCnOQ,2019-11-15 09:02:22.670123,0.0,XaSOqWPtHf0,576,2.0,"ecuaciones diferenciales,ecuación logística,modelos de crecimiento.,MATEMATICA APLICADA",Resolución de la ecuación logística por separación de variables |  | UPV,2018-10-22 00:00:00,110.0,Universitat Politèc...,177747.0,ES,True,"log, variables",True,ecuación logística,log
Education,UCUdgDNPGYCRJraG3BGxF2UA,2019-11-12 20:09:32.696562,0.0,EPHmogxR-nk,175,1.0,"Dell,laptop,repair,tutorial,how-to,installation,computer,notebook,guide,tips,manual,LCD Display Assembly",Dell Inspiron 15-3551 (P47F002) LCD Display Assembly How-To Video Tutorial,2017-01-30 00:00:00,42.0,"Parts-People.Com, In...",43600.0,US,True,assembly,True,LCD Display Assembly,assembly
Education,UCcv7pspGHmM7AOywuLM1ufA,2019-11-14 09:21:18.836577,0.0,jeZezgKYZJo,452,1.0,"IIT JEE,jee advanced,IIT JEE Advanced,iit jee 2019,RELATIONS AND FUNCTIONS,iit jee exam,jee mains 2019,jee mains 2019 january,Jee main,CENGAGE BOOKS,CENGAGE MATHS,Cengage Calculus,cengage solution,cengage mathematics,cengage,g tewani,g tewani books,cengage publication,solution of cengage books,cengage book iit,cengage learning,Jee mains,cengage maths for jee mains,class 11,iit jee practice questions","IIT JEE RELATIONS AND FUNCTIONS The domain of the function `f(x)=1/sqrt((1^10C_(x-1)-3X^10C_x))`...",2017-09-21 00:00:00,18.0,Doubtnut,219000.0,IN,True,"functions, relations",True,"Cengage Calculus, RELATIONS AND FUNCTIONS, cengage learning","calculus, functions, learning, relations"
Education,UCIKbbV7ae7LAWa8cGnvjSPA,2019-11-04 23:06:49.337330,3.0,153vHwQ9nzU,883,45.0,"java programming,game development,develop snake game in java,snake game,coding,eclipse programming,java tutorials,java",Develop a Snake Game in java - part 4 (snake movement),2016-05-29 00:00:00,5708.0,Awais Mirza,86500.0,AU,True,java,True,"develop snake game in java, game development, java, java programming, java tutorials","development, java"
Education,UCck8RejS9Ug2fbTYcGVBwjA,2019-11-18 11:03:30.081396,10.0,bwZfVFOc8Qg,1108,135.0,"Atomic Structure,atom,atomic model,atomic structure chemistry,protons neutrons and electrons,protons and neutrons,what is an atom in chemistry,atomic structure of carbon,atomic properties,atomic particles,arrangement of electrons in atoms,nucleus of an atom,explain the structure of an atom",Atomic Structure :  Rank Booster Course for JEE Advanced by JH Sir,2019-02-20 00:00:00,7883.0,Etoos Education,1030000.0,IN,True,atomic structure,True,"Atomic Structure, arrangement of electrons in atoms, atomic structure chemistry, atomic structure of carbon, explain the structure of an atom","atomic structure, atoms, structure"
Education,UCLv60idxAQWbKd9fzJ-ngYw,2019-11-23 06:22:48.995996,9.0,I3aiZWmuqTs,1056,149.0,"Tecnun,Ingeniería,Matrices,Sistemas,Determinantes,Calculadora,Calculadora Matricial,Trasposición,Sumas,Operaciones,Propiedades,Matriz,Matriz Identidad,particionada,Gauss-Jordan,Cramer,complementarios,fila,columna,inversa,problemas,celosías,celosías planas,transmisión calor,circuitos,electricidad,presión,presiones hidrostáticas,sistemas de ecuaciones lineales,on-line,clase,curso,mooc,universidad,Universidad de Navarra,unav,ceit","Vídeo inicial: ""Las matrices y sus aplicaciones""",2014-08-11 00:00:00,18978.0,Universidad de Navar...,17756.0,ES,True,matrices,True,"Cramer, Matrices","cramer, matrices"
Education,UCu13MNNOLhyRV-YtlYWV4tw,2019-11-15 10:43:01.796648,4.0,NaZu7eFfEQ0,1108,82.0,"cropcircle,circlemakers,alien,paranormal,crop circle connector,mr gyro,prodrenalin,prodrenalin.com,mercalli,wiltshire,farm,wheat,gran circle,mystery circle,ミステリーサークル,Circulo de cultivos,Kornkreis,麦田怪圈,april,2017,tarlton,cherhill,olivers,castle,olivers castle,hampshire,june,july,against the grain",Stonehenge CROP CIRCLE 8.7.2018 Slideshow 4k,2018-08-18 00:00:00,1986.0,Matthew Williams,10000.0,GB,True,crop,True,crop circle connector,crop
Education,UCJbSHqO72xc7ouiBuAIgKog,2019-11-18 02:29:38.427631,214.0,kRO_0J-GTok,314,2090.0,"Government Jobs,latest govt jobs,govt jobs today,indian army clerk recruitment,army clerk,indian army clerk,Qualification,Age Limit,Percentage for Indian Army Soldier Clerk,Technical Store keeper,store keeper jobs in indian army,army store keeper,samajayakya,#storekeeper,#clerk,#indian army',how to apply army,indian army soldier gd,army jobs,army clerk eligibility,indian army jobs,New Rule Indian Army Qualification,Age Limit for Soldier Clerk Store Keeper","New Rule Indian Army Qualification , Age Limit for Soldier Clerk Store Keeper ,Technical",2017-10-01 00:00:00,134653.0,Samaj Aya Kya,853000.0,US,True,limit,True,"Age Limit, Age Limit for Soldier Clerk Store Keeper",limit
Education,UCteXKxQW6oOCvZjAnHlSw_g,2019-11-03 15:42:48.941575,0.0,SWaSMxXk6oQ,155,6.0,"Dryer Heating Element,Dryer heater,Continuity Testing,Whirlpool WP4391960,WP4391960,Whirlpool,Dryer Repair,Replacement,Dryer not working,Dryer won't produce heat,Dryer broken,dryer won't heat,dryer won't dry,How To,Repair and Replace,Fix,Test,AMRE Supply,https://www.amresupply.com/,AMRE,RRAPP027",Whirlpool # WP4391960 - Continuity Test (Dryer Heating Element),2016-11-24 00:00:00,562.0,AMRE Supply,13652.0,CA,True,continuity,True,"Continuity Testing, Dryer won't produce heat, dryer won't heat","continuity, heat, testing"
